line,categories,string
55920,Functions,GetGraphicsDeviceType
55921,Functions,GetGraphicsDeviceVersion
55922,Functions,GetGraphicsShaderLevel
55923,Functions,GetGraphicsMultiThreaded
55928,Functions,GetMaxTextureSize
55929,Functions,GetMaxRenderTextureSize
55932,Functions,GetGraphicsFormat
55934,Functions,GetOperatingSystem_Injected
55935,Functions,GetProcessorType_Injected
55936,Functions,GetDeviceUniqueIdentifier_Injected
55937,Functions,GetDeviceModel_Injected
55938,Functions,GetGraphicsDeviceName_Injected
55939,Functions,GetGraphicsDeviceVendor_Injected
55940,Functions,GetGraphicsDeviceVersion_Injected
55941,Functions,batteryLevel
55960,Functions,graphicsShaderLevel
55970,Functions,get_timeAsDouble
55971,Functions,get_timeAsRational
55972,Functions,get_timeSinceLevelLoad
55973,Functions,get_fixedTime
55974,Functions,get_unscaledDeltaTime
55975,Functions,get_fixedDeltaTime
55976,Functions,get_smoothDeltaTime
55977,Functions,get_timeScale
55979,Functions,get_frameCount
55980,Functions,get_realtimeSinceStartup
55981,Functions,get_realtimeSinceStartupAsDouble
55982,Functions,get_timeAsRational_Injected
55985,Functions,timeSinceLevelLoad
55999,Functions,get_disableInPlaceEditing
56000,Functions,get_isInPlaceEditingAllowed
56003,Functions,get_inputFieldAppearance
56005,Functions,get_canGetSelection
56006,Functions,get_canSetSelection
56008,Functions,GetSelection
56010,Functions,get_text_Injected
56012,Functions,get_active_Injected
56014,Functions,get_status_Injected
56016,Functions,get_canGetSelection_Injected
56017,Functions,get_canSetSelection_Injected
56023,Functions,canGetSelection
56050,Economy,k_AllowedCharactersForFloat_NoExpressions
56052,Economy,k_AllowedCharactersForInt_NoExpressions
56053,Economy,k_AllowedCharactersForUInt_NoExpressions
56085,Functions,get_anchorMin
56087,Functions,get_anchorMax
56089,Functions,get_anchoredPosition
56091,Functions,get_sizeDelta
56093,Functions,get_anchoredPosition3D
56095,Functions,get_offsetMin
56097,Functions,get_offsetMax
56101,Functions,GetLocalCorners
56102,Functions,GetWorldCorners
56106,Functions,GetParentSize
56107,Functions,get_anchorMin_Injected
56109,Functions,get_anchorMax_Injected
56111,Functions,get_anchoredPosition_Injected
56113,Functions,get_sizeDelta_Injected
56128,Functions,get_localEulerAngles
56132,Functions,get_localRotation
56134,Functions,get_localScale
56137,Functions,get_parentInternal
56139,Functions,get_worldToLocalMatrix
56140,Functions,get_localToWorldMatrix
56153,Functions,get_root
56154,Functions,GetRoot
56158,Functions,GetSiblingIndex
56160,CombatStats,FindRelativeTransformWithPath
56162,Functions,GetChild
56163,Functions,get_position_Injected
56165,Functions,get_localPosition_Injected
56167,Functions,get_rotation_Injected
56169,Functions,get_localRotation_Injected
56171,Functions,get_localScale_Injected
56173,Functions,GetParent_Injected
56175,Functions,get_worldToLocalMatrix_Injected
56176,Functions,get_localToWorldMatrix_Injected
56181,Functions,GetRoot_Injected
56182,Functions,get_childCount_Injected
56186,Functions,GetSiblingIndex_Injected
56187,CombatStats,FindRelativeTransformWithPath_Injected
56188,Functions,get_lossyScale_Injected
56191,Functions,GetChild_Injected
56200,Functions,APIUpdaterRuntimeHelpers
56202,Functions,GetMovedFromAttributeDataForType
56203,Functions,GetObsoleteTypeRedirection
56212,Functions,get_isValid
56216,Functions,get_isCreated
56217,Functions,GetTransformAccessArrayForSchedule
56221,Functions,GetSortedTransformAccess
56222,Functions,GetSortedToUserIndex
56232,Functions,get_unityObjectArgument
56233,Functions,get_unityObjectArgumentAssemblyTypeName
56234,Functions,get_intArgument
56235,Functions,get_floatArgument
56236,Functions,get_stringArgument
56237,Functions,get_boolArgument
56271,Functions,get_targetAssemblyTypeName
56272,Functions,get_methodName
56273,Functions,get_arguments
56275,Functions,GetRuntimeCall
56276,Functions,GetObjectCall
56277,Functions,m_TargetAssemblyTypeName
56281,Functions,targetAssemblyTypeName
56293,Functions,m_NeedsUpdate
56295,Functions,targetObjType
56297,Functions,GetDelegate
56302,Functions,GetValidMethodInfo
56318,Functions,get_oldName
56327,Functions,GetNativeOwnedDataPointer
56330,Functions,updateFlags
56331,Functions,UpdateFlags
56332,Functions,NoUpdateNeeded
56350,Functions,GetStringAndDispose
56357,Functions,autoUpdateAPI
56370,Functions,GetNameInternal
56371,Functions,GetIsLoadedInternal
56372,Functions,GetRootCountInternal
56374,Functions,GetRootGameObjectsInternal
56375,Functions,get_handle
56376,Functions,get_isLoaded
56377,Functions,get_rootCount
56378,Functions,GetRootGameObjects
56381,Functions,GetNameInternal_Injected
56382,Functions,GetIsLoadedInternal_Injected
56383,Functions,GetRootCountInternal_Injected
56384,Functions,GetRootGameObjectsInternal_Injected
56399,Functions,get_sceneCount
56400,Functions,GetActiveScene
56401,Functions,GetSceneAt
56416,Functions,GetActiveScene_Injected
56417,Functions,GetSceneAt_Injected
56433,Functions,updateDelegate
56434,Functions,updateFunction
56439,Functions,UpdateFunction
56441,Functions,GetCurrentPlayerLoop
56447,Functions,GetCurrentPlayerLoopInternal
56449,Functions,TimeUpdate
56451,Functions,WaitForLastPresentationAndUpdateTime
56454,Functions,UpdateCameraMotionVectors
56459,Functions,XREarlyUpdate
56460,Functions,EarlyUpdate
56465,Functions,InsightsUpdate
56467,Functions,UpdateStreamingManager
56472,Functions,PresentBeforeUpdate
56474,Functions,UpdateAsyncReadbackManager
56475,Functions,UpdateTextureStreamingManager
56476,Functions,UpdatePreloading
56477,Functions,UpdateContentLoading
56478,Functions,UpdateAsyncInstantiate
56481,Functions,UpdateMainGameViewRect
56482,Functions,UpdateCanvasRectTransform
56483,Functions,UpdateInputManager
56485,Functions,XRUpdate
56487,Functions,UpdateKinect
56490,Functions,Physics2DEarlyUpdate
56493,Functions,TangoUpdate
56494,Functions,ARCoreUpdate
56495,Functions,PerformanceAnalyticsUpdate
56496,Functions,TilemapRendererEarlyUpdate
56499,Functions,ScriptRunBehaviourFixedUpdate
56500,Functions,DirectorFixedUpdate
56501,Functions,LegacyFixedAnimationUpdate
56502,Functions,XRFixedUpdate
56503,Functions,PhysicsFixedUpdate
56504,Functions,Physics2DFixedUpdate
56505,Functions,PhysicsClothFixedUpdate
56506,Functions,DirectorFixedUpdatePostPhysics
56508,Functions,NewInputFixedUpdate
56509,Functions,PhysicsUpdate
56510,Functions,Physics2DUpdate
56511,Functions,PhysicsClothUpdate
56515,Functions,AIUpdate
56516,Functions,WindUpdate
56517,Functions,UpdateVideo
56518,Functions,NewInputUpdate
56519,Functions,InputForUIUpdate
56520,Functions,ScriptRunBehaviourUpdate
56521,Functions,DirectorUpdate
56524,Functions,PreLateUpdate
56525,Functions,Physics2DLateUpdate
56526,Functions,PhysicsLateUpdate
56527,Functions,AIUpdatePostScript
56528,Functions,DirectorUpdateAnimationBegin
56529,Functions,LegacyAnimationUpdate
56530,Functions,DirectorUpdateAnimationEnd
56532,Functions,AccessibilityUpdate
56533,Functions,UIElementsUpdatePanels
56534,Functions,UpdateNetworkManager
56535,Functions,UpdateMasterServerInterface
56536,Functions,EndGraphicsJobsAfterScriptUpdate
56537,Functions,ParticleSystemBeginUpdateAll
56538,Functions,ScriptRunBehaviourLateUpdate
56539,Functions,ConstraintManagerUpdate
56540,Functions,PostLateUpdate
56542,Functions,UpdateRectTransform
56543,Functions,PlayerUpdateCanvases
56544,Functions,AccessibilityLateUpdate
56546,Functions,UpdateAudio
56547,Functions,DirectorLateUpdate
56548,Functions,VFXUpdate
56549,Functions,ParticleSystemEndUpdateAll
56550,Functions,EndGraphicsJobsAfterScriptLateUpdate
56551,Functions,UpdateSubstance
56552,Functions,UpdateCustomRenderTextures
56553,Functions,XRPostLateUpdate
56554,Functions,UpdateAllRenderers
56555,Functions,UpdateLightProbeProxyVolumes
56556,Functions,EnlightenRuntimeUpdate
56557,Functions,UpdateAllSkinnedMeshes
56559,Functions,RenderAs2DUpdate
56560,Functions,SortingGroupsUpdate
56561,Functions,UpdateVideoTextures
56562,Heroes,DirectorRenderImage
56566,Functions,BatchModeUpdate
56568,Functions,UpdateCaptureScreenshot
56572,Functions,UpdateResolution
56585,Functions,PhysicsSkinnedClothBeginUpdate
56586,Functions,PhysicsSkinnedClothFinishUpdate
56597,Functions,get_CountAll
56599,Functions,get_CountInactive
56600,Functions,actionOnGet
56605,Functions,m_ActionOnGet
56620,Functions,get_isConnected
56621,Functions,GetConnectionNativeApi
56644,Functions,get_messageTypeSubscribers
56649,Functions,m_MessageTypeSubscribers
56653,Functions,messageTypeSubscribers
56656,Functions,MessageTypeSubscribers
56657,Functions,get_MessageTypeId
56658,Functions,set_MessageTypeId
56659,Functions,m_messageTypeId
56662,Functions,MessageTypeId
56672,CombatStats,m_EffectiveParentSpeed
56673,CombatStats,m_EffectiveSpeed
56694,Functions,GetHandle
56698,Functions,get_duration
56699,Functions,get_outputs
56702,Functions,Internal_GetPlayableAssetDuration
56716,Functions,GetPlayableType
56730,Economy,expectEqual
56731,Functions,GetEqualityMessage
56732,Economy,expectNull
56739,Functions,kAppendBuildTarget
56777,Functions,get_invalidSortingGroupID
56778,Functions,GetSortingGroupByIndex
56779,Functions,GetSortingGroupByIndex_Injected
56783,Functions,MeshUpdateFlags
56787,Functions,DontRecalculateBounds
56788,Heroes;CombatStats,DontValidateLodRanges
56840,Heroes,BeforeImageEffectsOpaque
56841,Heroes,AfterImageEffectsOpaque
56846,Heroes,BeforeImageEffects
56847,Heroes,AfterImageEffects
56871,Bosses,ShadowCastingMode
56873,Bosses,ShadowsOnly
56895,Functions,get_topology
56897,Functions,get_indexStart
56900,Functions,get_baseVertex
56902,Functions,get_firstVertex
56914,Functions,get_attribute
56917,Functions,get_stream
56921,Functions,RenderTargetIdentifier
56922,Functions,renderTargetIdentifier
56927,Functions,m_MipLevel
56930,Functions,RenderTargetFlags
56934,Bosses,ShadowSamplingMode
56959,Functions,Internal_GetSettingsForRenderPipeline
56960,Functions,Internal_GetCurrentRenderPipelineGlobalSettings
56961,Functions,get_lightsUseLinearIntensity
56962,Functions,get_INTERNAL_currentRenderPipeline
56963,Functions,get_currentRenderPipeline
56964,Functions,get_INTERNAL_defaultRenderPipeline
56965,Functions,get_defaultRenderPipeline
56966,Functions,GetDefaultShader
56967,Functions,GetDefaultMaterial
56968,Functions,Internal_GetSettingsForRenderPipeline_Injected
56969,Functions,get_INTERNAL_currentRenderPipeline_Injected
56970,Functions,get_INTERNAL_defaultRenderPipeline_Injected
56990,CombatStats,SpeedTree7
56991,CombatStats,SpeedTree8
56992,CombatStats,SpeedTree9
56995,Functions,get_renderFrameInterval
56997,Functions,GetRenderFrameInterval
57012,Functions,GetTemporaryRTWithDescriptor
57013,Functions,GetTemporaryRT
57015,Functions,ClearRenderTarget
57027,Functions,CheckThrowOnSetRenderTarget
57028,Functions,ClearRenderTargetSingle_Internal
57033,Functions,SetRenderTargetSingle_Internal
57034,Functions,SetRenderTargetColorDepth_Internal
57046,Functions,GetTemporaryRTWithDescriptor_Injected
57056,Functions,ClearRenderTargetSingle_Internal_Injected
57057,Functions,SetRenderTargetSingle_Internal_Injected
57058,Functions,SetRenderTargetColorDepth_Internal_Injected
57059,Functions,ThrowOnSetRenderTarget
57061,Bosses,LightShadowCasterCullingInfo
57062,Heroes;CombatStats,splitRange
57080,Functions,get_autodeskInteractiveShader
57081,Functions,get_autodeskInteractiveTransparentShader
57082,Functions,get_autodeskInteractiveMaskedShader
57083,Functions,get_terrainDetailLitShader
57084,Functions,get_terrainDetailGrassShader
57085,Functions,get_terrainDetailGrassBillboardShader
57086,Functions,get_defaultParticleMaterial
57087,Functions,get_defaultLineMaterial
57088,Functions,get_defaultTerrainMaterial
57089,Functions,get_defaultUIMaterial
57090,Functions,get_defaultUIOverdrawMaterial
57091,Functions,get_defaultUIETC1SupportedMaterial
57092,Functions,get_default2DMaterial
57093,Functions,get_default2DMaskMaterial
57094,Functions,get_defaultShader
57095,CombatStats;Functions,get_defaultSpeedTree7Shader
57096,CombatStats;Functions,get_defaultSpeedTree8Shader
57097,CombatStats;Functions,get_defaultSpeedTree9Shader
57098,Functions,get_renderPipelineShaderTag
57100,Functions,get_pipelineType
57101,Functions,get_pipelineTypeFullName
57103,Functions,get_requiresCompatibleRenderPipelineGlobalSettings
57104,Functions,get_renderPipelineType
57105,Functions,get_renderingLayerMaskNames
57106,Functions,get_prefixedRenderingLayerMaskNames
57123,CombatStats,defaultSpeedTree7Shader
57124,CombatStats,defaultSpeedTree8Shader
57125,CombatStats,defaultSpeedTree9Shader
57133,Functions,get_settingsList
57134,Functions,get_settingsMap
57136,Functions,TryGet
57137,Functions,TryGetFirstSettingsImplementingInterface
57139,Functions,GetSettingsImplementingInterface
57144,Functions,get_currentPipeline
57172,Functions,GetCameras_Internal
57174,Functions,GetCameras
57177,Bosses,CullShadowCastersContext
57184,Bosses,ShadowSplitData
57185,Functions,get_cullingPlaneCount
57186,Functions,GetCullingPlane
57191,Bosses,m_ShadowCascadeBlendCullingFactor
57229,Functions,get_reflectionProbeModes
57230,Functions,get_defaultMixedLightingModes
57231,Functions,get_mixedLightingModes
57232,Functions,get_lightmapBakeTypes
57233,Functions,get_lightmapsModes
57234,Functions,get_enlighten
57235,Functions,get_rendersUIOverlay
57236,Functions,get_ambientProbeBaking
57237,Functions,get_defaultReflectionProbeBaking
57238,Functions,get_overridesLightProbeSystem
57270,Bosses,<receiveShadows>k__BackingField
57281,Functions,<overridesMaximumLODLevel>k__BackingField
57287,Bosses,<overridesShadowmask>k__BackingField
57322,Bosses,CullLightmappedShadowCasters
57329,CombatStats,BatchPackedCullingViewID
57356,Bosses,m_shadowMode
57357,Bosses,m_receiveShadows
57358,Bosses,m_staticShadowCaster
57361,Heroes;CombatStats,BatchDrawRange
57372,Heroes;CombatStats,drawRanges
57432,Functions,GPUDrivenLODGroupDataCallback
57433,Functions,lodGroupData
57434,Functions,GPUDrivenLODGroupDataNativeCallback
57435,Functions,lodGroupDataNative
57442,Functions,InvokeGPUDrivenLODGroupDataNativeCallback
57454,Functions,GPUDrivenRendererGroupDataNative
57483,Functions,GPUDrivenLODGroupDataNative
57498,Functions,levelCount
57503,Functions,GPUDrivenRendererGroupData
57504,Functions,GPUDrivenLODGroupData
57511,Economy,UnityEngine.Experimental.GlobalIllumination
57517,Heroes;CombatStats,InverseSquaredNoRangeAttenuation
57530,Bosses,shadow
57571,Economy,UnityEngine.Experimental.Playables
57576,Economy,UnityEngine.Experimental.Rendering
57578,Functions,BuiltinUpdate
57583,Functions,get_Internal_ScriptableRuntimeReflectionSystemSettings_instance
57588,Functions,get_implementation
57600,Functions,GetPixels
57607,Bosses,Shadow
57748,Bosses,ShadowAuto
57759,Functions,GetGraphicsFormat_Native_TextureFormat
57760,Functions,GetGraphicsFormat_Native_RenderTextureFormat
57762,Functions,GetDepthStencilFormatFromBitsLegacy_Native
57763,Functions,GetDepthStencilFormat
57764,Functions,GetDepthBits
57767,Functions,GetRenderTextureFormat
57770,Heroes,wholeImage
57778,Economy,UnityEngine.Experimental.U2D
57793,Functions,GetInnerUV
57794,Functions,GetOuterUV
57795,Functions,GetMinSize
57829,Functions,get_xCoordinate
57831,Functions,get_yCoordinate
57838,Functions,get_xPositionAdjustment
57840,Functions,get_yPositionAdjustment
57847,Functions,get_baseGlyphID
57849,Functions,get_baseGlyphAnchorPoint
57851,Functions,get_markGlyphID
57853,Functions,get_markPositionAdjustment
57864,Functions,get_baseMarkGlyphID
57866,Functions,get_baseMarkGlyphAnchorPoint
57868,Functions,get_combiningMarkGlyphID
57870,Functions,get_combiningMarkPositionAdjustment
57882,Functions,get_targetGlyphID
57883,Functions,set_targetGlyphID
57884,Functions,get_substituteGlyphIDs
57886,Functions,m_TargetGlyphID
57888,Functions,targetGlyphID
57892,Functions,get_componentGlyphIDs
57894,Functions,get_ligatureGlyphID
57912,Functions,TryGetFontAsset
57913,Functions,TryGetFontAssetInternal
57914,Functions,TryGetSpriteAsset
57915,Functions,TryGetSpriteAssetInternal
57917,Functions,TryGetColorGradientPreset
57918,Functions,TryGetColorGradientPresetInternal
57919,Functions,TryGetMaterial
57920,Functions,TryGetMaterialInternal
57936,Functions,get_instanceID
57937,Functions,get_hashCode
57939,Functions,get_faceInfo
57941,Functions,get_materialHashCode
58001,Functions,get_ignoreTimeScale
58002,Functions,ValidTarget
58005,Functions,get_startColor
58006,Functions,get_targetColor
